,city,confidence,nThumbsUp,street,uuid,country,type,subtype,roadType,reliability,magvar,reportRating,ts,geo,geoWKT
72940,"Chicago, IL",1,,W Irving Park Rd,520df849-3814-460e-9c9f-95f63b7014e3,US,JAM,JAM_HEAVY_TRAFFIC,6,7,89,3,2024-09-21 16:14:34 UTC,POINT(-87.693426 41.954),Point(-87.693426 41.954)
427321,"Chicago, IL",0,,I-94 E,9502cfa3-47d8-4c8d-b5f1-b89836e67b51,US,JAM,JAM_HEAVY_TRAFFIC,3,5,178,3,2024-06-01 18:33:39 UTC,POINT(-87.625356 41.748443),Point(-87.625356 41.748443)
652426,"Chicago, IL",0,,I-90 E,8006e6c1-63e3-4d5b-b9c4-b3e581e7a1a9,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,127,5,2024-05-01 14:04:28 UTC,POINT(-87.715258 41.941947),Point(-87.715258 41.941947)
160046,"Chicago, IL",0,,US-41 • N Lincoln Ave,395b24df-3aab-4041-a69b-b194c4808b05,US,JAM,JAM_HEAVY_TRAFFIC,6,5,129,3,2024-05-10 22:39:53 UTC,POINT(-87.708571 41.991119),Point(-87.708571 41.991119)
561794,"Chicago, IL",1,,I-55 S,15232e6e-99e5-42bc-8a22-440d64b750bc,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,3,7,247,4,2024-04-15 21:38:59 UTC,POINT(-87.712994 41.826754),Point(-87.712994 41.826754)
420486,"Chicago, IL",0,,I-90 E,f6b506fb-a4ec-4408-aaa1-45ac54bdce92,US,JAM,JAM_STAND_STILL_TRAFFIC,3,6,120,4,2024-04-08 01:49:29 UTC,POINT(-87.761484 41.970732),Point(-87.761484 41.970732)
243905,"Chicago, IL",0,,W Montrose Ave,dc4ad057-8bd4-43a9-8007-053d26bbe7e0,US,JAM,JAM_HEAVY_TRAFFIC,2,5,88,3,2024-06-26 15:23:44 UTC,POINT(-87.685368 41.96136),Point(-87.685368 41.96136)
568359,"Chicago, IL",0,,I-55 S,1d0d877b-3be6-4c95-9241-1fa2e05b9a09,US,ACCIDENT,,3,5,246,3,2024-04-22 23:19:39 UTC,POINT(-87.697533 41.831625),Point(-87.697533 41.831625)
168163,"Chicago, IL",0,,Exit 63: I-57 S / Memphis,9a116579-11db-426c-b109-da2721a4e1a6,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,6,289,3,2024-04-02 16:25:26 UTC,POINT(-87.619523 41.713561),Point(-87.619523 41.713561)
346680,"Chicago, IL",0,,I-90 E,5576ae28-2bb6-47bc-9bf7-7ac029332626,US,JAM,,3,5,177,2,2024-10-09 23:01:15 UTC,POINT(-87.646068 41.883841),Point(-87.646068 41.883841)
18,"Chicago, IL",0,,DuSable Lake Shore Dr,c7116ed0-b1ae-4b38-83a1-dcd2ca186d64,US,JAM,,6,5,178,2,2024-02-04 03:19:52 UTC,POINT(-87.608173 41.836417),Point(-87.608173 41.836417)
37112,"Chicago, IL",0,,I-290 W,83c0beae-6a93-4a2e-8246-791f349c2c8d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,266,3,2024-09-10 23:04:47 UTC,POINT(-87.761752 41.87154),Point(-87.761752 41.87154)
336451,"Chicago, IL",0,,N Kimball Ave,18c25e33-e86f-4c86-bc23-1ac93c975e3f,US,JAM,JAM_STAND_STILL_TRAFFIC,2,5,178,5,2024-02-29 23:29:10 UTC,POINT(-87.712343 41.933675),Point(-87.712343 41.933675)
251069,"Chicago, IL",0,,W Peterson Ave,e46cd8ad-4c50-41ac-b31e-6aeaf84bef6c,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,89,5,2024-03-16 00:18:28 UTC,POINT(-87.673182 41.990788),Point(-87.673182 41.990788)
629930,"Chicago, IL",1,,I-90 W,752f051b-be73-4481-8943-33b9464e08c5,US,ACCIDENT,,3,7,6,3,2024-05-09 12:21:22 UTC,POINT(-87.63128 41.808916),Point(-87.63128 41.808916)
276987,"Chicago, IL",0,,I-90 E,bc09b0d5-43f1-4e52-9843-e999aa395434,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,127,1,2024-05-22 18:31:10 UTC,POINT(-87.679577 41.922963),Point(-87.679577 41.922963)
141697,"Chicago, IL",0,,to US-41 N / DuSable Lake Shore Dr,bae8a16e-f914-40a8-8b1b-0f0c4cdb5f0d,US,JAM,JAM_STAND_STILL_TRAFFIC,4,5,349,3,2024-05-15 13:22:42 UTC,POINT(-87.612214 41.84992),Point(-87.612214 41.84992)
548372,"Chicago, IL",0,,to I-90 / I-94 W / Ryan Expwy / Wisconsin,19ca24ec-588d-4598-b241-2d9a717a4fee,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,5,7,3,2024-02-21 21:34:38 UTC,POINT(-87.644576 41.85425),Point(-87.644576 41.85425)
25155,"Chicago, IL",0,,W Division St,ad4b995c-3622-450e-bc94-20cd9f304d66,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2,5,268,4,2024-02-02 00:55:13 UTC,POINT(-87.735111 41.902532),Point(-87.735111 41.902532)
750249,"Chicago, IL",2,,I-90 E,0d28db75-412d-4147-9e07-6c2b5745b600,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,177,5,2024-01-23 17:20:38 UTC,POINT(-87.644716 41.866151),Point(-87.644716 41.866151)
425732,"Chicago, IL",0,,E 100th St,f54231f0-62b9-4055-8fc2-32ffb6363364,US,HAZARD,HAZARD_ON_ROAD,1,5,88,4,2024-06-01 18:13:24 UTC,POINT(-87.620123 41.712682),Point(-87.620123 41.712682)
208895,"Chicago, IL",0,,to I-90 / I-94 E,2a9949a6-cabb-4980-8635-f71d5000e23e,US,HAZARD,HAZARD_ON_ROAD,4,5,176,2,2024-07-01 18:09:51 UTC,POINT(-87.631058 41.825353),Point(-87.631058 41.825353)
238545,"Chicago, IL",0,,I-90 W,69e1bb88-617f-42a3-ab52-f5ee48bea5c2,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,3,6,353,0,2024-05-04 21:39:44 UTC,POINT(-87.645607 41.883725),Point(-87.645607 41.883725)
377394,"Chicago, IL",0,,I-90 W,1321a280-d837-438a-ace5-59e21c89a47c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,312,4,2024-03-28 13:51:10 UTC,POINT(-87.655701 41.894479),Point(-87.655701 41.894479)
688710,"Chicago, IL",0,,I-290 E,c3175ee8-b07b-416f-8118-06f20bef5f34,US,JAM,,3,5,89,0,2024-06-07 16:27:34 UTC,POINT(-87.728784 41.873681),Point(-87.728784 41.873681)
12390,"Chicago, IL",1,,I-90 E,8be0ecdd-01d2-47eb-a03b-6341ffa3e140,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,9,175,4,2024-04-29 18:09:52 UTC,POINT(-87.644994 41.869198),Point(-87.644994 41.869198)
137617,"Chicago, IL",0,,N Halsted St,4e22d1ed-39ce-4745-afd0-1cd0d5077833,US,JAM,JAM_STAND_STILL_TRAFFIC,7,5,358,3,2024-08-01 22:47:51 UTC,POINT(-87.648716 41.924204),Point(-87.648716 41.924204)
723773,"Chicago, IL",0,,DuSable Lake Shore Dr,ea312562-6595-46b4-98a1-3323ed70b33f,US,ACCIDENT,,6,6,139,5,2024-08-25 04:34:55 UTC,POINT(-87.634409 41.937341),Point(-87.634409 41.937341)
95387,"Chicago, IL",0,,to I-90 / I-94 W,86838084-b314-4eda-a29f-ba1da9a5fae3,US,JAM,JAM_HEAVY_TRAFFIC,4,5,357,4,2024-06-08 00:10:14 UTC,POINT(-87.644067 41.859794),Point(-87.644067 41.859794)
773261,"Chicago, IL",0,,I-90 E,88fe6c53-c2b9-43a1-9171-cb66e5ec9857,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,127,1,2024-06-02 01:07:22 UTC,POINT(-87.781247 41.980758),Point(-87.781247 41.980758)
345668,"Chicago, IL",0,,W Albion Ave,06b89ae1-979b-49c3-837c-e79572e30a05,US,HAZARD,HAZARD_WEATHER_FLOOD,1,5,88,1,2024-07-15 04:11:23 UTC,POINT(-87.692105 42.00133),Point(-87.692105 42.00133)
57298,"Chicago, IL",0,,I-94 W,7a5c9c79-09fe-4faf-ab04-2b2ec240bff8,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,21,3,2024-07-26 16:04:22 UTC,POINT(-87.596102 41.696046),Point(-87.596102 41.696046)
15252,"Chicago, IL",0,,I-55 N,3326a687-00db-41c4-afb5-e9bcdd2ab19e,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,71,5,2024-06-19 14:32:49 UTC,POINT(-87.742295 41.817419),Point(-87.742295 41.817419)
531247,"Chicago, IL",0,,N LaSalle Dr,5a209640-a3dd-461e-a89a-a858937d9f8b,US,JAM,JAM_MODERATE_TRAFFIC,6,5,178,3,2024-01-27 23:47:56 UTC,POINT(-87.632839 41.897987),Point(-87.632839 41.897987)
466964,"Chicago, IL",0,,I-55 S,c43a78fd-6027-43cb-8508-6efd81b3b5b9,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,233,3,2024-02-22 21:15:19 UTC,POINT(-87.661601 41.840848),Point(-87.661601 41.840848)
271141,"Chicago, IL",1,,I-90 I-94 Express E,12e17ddf-fb69-4e61-864c-64762d1d1a64,US,JAM,JAM_HEAVY_TRAFFIC,3,7,178,1,2024-06-06 18:59:11 UTC,POINT(-87.63069 41.824148),Point(-87.63069 41.824148)
40790,"Chicago, IL",3,,I-90 W,39c62841-d8a7-422a-bd7d-c87d604a269c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,290,2,2024-04-18 22:51:37 UTC,POINT(-87.7117 41.941164),Point(-87.7117 41.941164)
398868,"Chicago, IL",0,,DuSable Lake Shore Dr,70b56b72-0d49-4fd0-a8df-8d50bb3ac1f8,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,6,337,1,2024-08-13 14:25:33 UTC,POINT(-87.639043 41.941548),Point(-87.639043 41.941548)
28198,"Chicago, IL",0,,I-90 W,29ef72e6-ea2a-451c-914a-ee4f39eebc9c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,359,2,2024-06-29 19:13:35 UTC,POINT(-87.630235 41.830297),Point(-87.630235 41.830297)
716885,"Chicago, IL",0,,DuSable Lake Shore Dr,bd7fdb74-824b-422d-9e51-a91cc62d6922,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,5,178,1,2024-10-06 07:08:11 UTC,POINT(-87.617237 41.870409),Point(-87.617237 41.870409)
252918,"Chicago, IL",0,,I-90 E,32f2fa3a-4262-4b9f-a5d8-ce15fa700989,US,ACCIDENT,,3,6,177,0,2024-04-25 03:33:32 UTC,POINT(-87.631342 41.83926),Point(-87.631342 41.83926)
735331,"Chicago, IL",0,,S Clark St,cd6a2257-fbf7-47b5-b8db-0824734a6bbf,US,JAM,,2,5,358,3,2024-03-17 20:14:33 UTC,POINT(-87.630663 41.874092),Point(-87.630663 41.874092)
260612,"Chicago, IL",0,,I-90 E,0d3b9a70-0bde-432c-87ef-cfbdf0af888a,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,175,4,2024-06-05 11:02:30 UTC,POINT(-87.644947 41.868778),Point(-87.644947 41.868778)
41729,"Chicago, IL",0,,W Belmont Ave,efb22a97-2f77-4f32-9a48-345960aa4427,US,JAM,JAM_HEAVY_TRAFFIC,7,6,90,0,2024-04-18 14:00:00 UTC,POINT(-87.696094 41.939404),Point(-87.696094 41.939404)
402613,"Chicago, IL",0,,DuSable Lake Shore Dr,a6096753-d6fd-4d1e-9698-b0742dbb37a1,US,ROAD_CLOSED,,6,5,344,4,2024-10-08 02:03:02 UTC,POINT(-87.645847 41.957753),Point(-87.645847 41.957753)
90704,"Chicago, IL",0,,,054b8a9b-0dbe-4cb2-982a-ebffc39d17ae,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,88,0,2024-03-14 23:26:54 UTC,POINT(-87.641956 41.875467),Point(-87.641956 41.875467)
543988,"Chicago, IL",0,,US-41 • N Lincoln Ave,b98011c4-87d5-421e-a782-3b560ceaeb37,US,JAM,,6,6,128,1,2024-10-11 21:16:11 UTC,POINT(-87.694775 41.98293),Point(-87.694775 41.98293)
632378,"Chicago, IL",0,,W Higgins Ave,7d1f7d4e-eca1-4836-89e8-de5367d13a4d,US,JAM,JAM_HEAVY_TRAFFIC,7,5,100,1,2024-05-09 22:55:47 UTC,POINT(-87.812962 41.981949),Point(-87.812962 41.981949)
241625,"Chicago, IL",0,,S Princeton Ave,b98fc01f-b18a-4e9e-b4db-c145b2116c5b,US,ROAD_CLOSED,,1,5,344,3,2024-06-26 22:43:05 UTC,POINT(-87.634057 41.836361),Point(-87.634057 41.836361)
337169,"Chicago, IL",0,,I-290 W,fd177a0d-a92c-437a-bfc7-84a6fc06882f,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,268,2,2024-03-03 22:32:29 UTC,POINT(-87.751927 41.871725),Point(-87.751927 41.871725)
614008,"Chicago, IL",0,,I-90 E,380c1780-4d39-418a-afed-da11945e73e9,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,177,4,2024-01-30 22:02:01 UTC,POINT(-87.631793 41.801307),Point(-87.631793 41.801307)
132816,"Chicago, IL",0,,Exit 44A: SR-19 / Keeler Ave / Irving Park Rd,1fc09fe1-9b02-4187-9030-6e176c52473a,US,JAM,JAM_STAND_STILL_TRAFFIC,4,5,128,4,2024-05-14 19:08:38 UTC,POINT(-87.735269 41.955844),Point(-87.735269 41.955844)
213392,"Chicago, IL",0,,N California Ave,e684da09-c206-4248-bb4b-3bf769e59eb2,US,JAM,,2,5,358,2,2024-07-10 20:58:38 UTC,POINT(-87.69697 41.906604),Point(-87.69697 41.906604)
497155,"Chicago, IL",0,,W Argyle St,87117c74-3419-4442-a25e-4859f12b1197,US,HAZARD,HAZARD_ON_ROAD,1,5,268,3,2024-09-07 16:09:32 UTC,POINT(-87.683941 41.972328),Point(-87.683941 41.972328)
502058,"Chicago, IL",0,,I-94 W • Edens Expwy,d7123715-c5a7-41f7-b048-537760e5ed54,US,HAZARD,HAZARD_ON_ROAD,3,5,325,3,2024-07-04 01:17:55 UTC,POINT(-87.749316 41.983736),Point(-87.749316 41.983736)
72395,"Chicago, IL",0,,Exit 45B: Kimball Ave,d37a86de-bdbf-4197-b5f8-75685ae8c4cc,US,JAM,JAM_HEAVY_TRAFFIC,4,5,125,2,2024-09-21 22:01:04 UTC,POINT(-87.714755 41.9415),Point(-87.714755 41.9415)
497212,"Chicago, IL",0,,S Western Ave,f90741ce-f734-4bc0-928c-59450a3f9335,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6,5,358,2,2024-09-07 22:02:04 UTC,POINT(-87.683237 41.764333),Point(-87.683237 41.764333)
223781,"Chicago, IL",0,,Exit 63: I-57 S / Memphis,3bea2ff3-71d1-4775-a903-c00151ff57cc,US,JAM,JAM_STAND_STILL_TRAFFIC,4,5,275,2,2024-05-29 22:35:22 UTC,POINT(-87.625468 41.71599),Point(-87.625468 41.71599)
5948,"Chicago, IL",0,,I-90 W,cd55ef36-cb39-475e-b11c-75884625b973,US,JAM,JAM_HEAVY_TRAFFIC,3,5,306,0,2024-05-24 10:46:14 UTC,POINT(-87.766919 41.97297),Point(-87.766919 41.97297)
731887,"Chicago, IL",1,,I-94 W Express,d2516f43-f4d0-4992-9203-296131426139,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,317,2,2024-02-18 23:34:04 UTC,POINT(-87.627511 41.775589),Point(-87.627511 41.775589)
384719,"Chicago, IL",0,,W Devon Ave,c5686984-1cc6-4299-a2be-e353a5584559,US,JAM,JAM_HEAVY_TRAFFIC,7,5,359,0,2024-06-24 12:34:46 UTC,POINT(-87.805168 41.997776),Point(-87.805168 41.997776)
451171,"Chicago, IL",0,,to I-94 W / I-57 S,d10ce06d-97d5-4be2-96ac-3dae2574ccbd,US,ACCIDENT,,4,6,271,3,2024-08-04 03:24:33 UTC,POINT(-87.598884 41.713504),Point(-87.598884 41.713504)
197149,"Chicago, IL",5,,I-55 N,a010c5f1-8f1f-452a-aa13-a0b8ac321cc8,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,67,0,2024-08-15 00:45:00 UTC,POINT(-87.728896 41.821467),Point(-87.728896 41.821467)
768875,"Chicago, IL",5,,I-55 S,362390f0-c7f3-4aea-8615-f87a31ba9471,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,257,5,2024-03-21 18:17:17 UTC,POINT(-87.646983 41.845877),Point(-87.646983 41.845877)
425786,"Chicago, IL",0,,I-94 W,5c6f79b7-59c5-433a-837f-3800871a3ae6,US,HAZARD,HAZARD_ON_ROAD,3,5,21,5,2024-06-01 08:15:53 UTC,POINT(-87.597669 41.693121),Point(-87.597669 41.693121)
304117,"Chicago, IL",0,,I-90 E,95652684-4ded-4053-991e-3906a059ed82,US,ACCIDENT,ACCIDENT_MAJOR,3,6,127,0,2024-06-13 07:23:35 UTC,POINT(-87.723989 41.949669),Point(-87.723989 41.949669)
755463,"Chicago, IL",0,,I-90 E,3206819d-b71e-48a5-b80b-0db9e4716bc3,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,127,3,2024-07-11 17:26:35 UTC,POINT(-87.777582 41.97868),Point(-87.777582 41.97868)
721428,"Chicago, IL",0,,W North Ave,718e4ea1-6421-4e18-bbe1-48b8bac52a48,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6,5,89,2,2024-10-03 10:40:07 UTC,POINT(-87.662657 41.9107),Point(-87.662657 41.9107)
746095,"Chicago, IL",2,,I-290 W,d231d5dd-f365-4712-995a-93cf587fff0a,US,HAZARD,HAZARD_ON_ROAD_OBJECT,3,10,268,4,2024-09-08 20:17:09 UTC,POINT(-87.757997 41.871646),Point(-87.757997 41.871646)
543059,"Chicago, IL",0,,W Devon Ave,7b1d5c68-a281-43cd-b164-ae1c3320ccf3,US,JAM,JAM_STAND_STILL_TRAFFIC,7,5,88,2,2024-06-11 22:52:30 UTC,POINT(-87.814489 41.997034),Point(-87.814489 41.997034)
30245,"Chicago, IL",0,,I-290 E,22777afb-92b9-45b8-9203-00d4d183e439,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,79,5,2024-02-01 23:58:00 UTC,POINT(-87.706408 41.874214),Point(-87.706408 41.874214)
80355,"Chicago, IL",0,,W Diversey Pkwy,fddcfc85-bb13-48cb-83f7-d408a48421f6,US,JAM,JAM_HEAVY_TRAFFIC,2,5,268,3,2024-09-20 20:43:34 UTC,POINT(-87.641902 41.932859),Point(-87.641902 41.932859)
683108,"Chicago, IL",0,,W Addison St,4f1d44b9-cc19-48de-a1a9-22edf493af30,US,JAM,JAM_STAND_STILL_TRAFFIC,2,5,268,3,2024-07-12 17:27:06 UTC,POINT(-87.714663 41.946536),Point(-87.714663 41.946536)
570300,"Chicago, IL",0,,I-290 W,d6e036a1-1c74-493d-80b2-7b60ab6ec56e,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,266,2,2024-04-22 13:01:16 UTC,POINT(-87.762356 41.871512),Point(-87.762356 41.871512)
129579,"Chicago, IL",0,,to I-94 W,d2c28033-5e71-4172-8d5f-7e22f4b278fb,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,346,0,2024-06-25 04:18:39 UTC,POINT(-87.745961 41.964395),Point(-87.745961 41.964395)
628706,"Chicago, IL",0,,W Superior St,7ecfaeea-4302-4ad6-a567-d88db436ff26,US,JAM,JAM_HEAVY_TRAFFIC,1,5,87,4,2024-05-05 14:15:06 UTC,POINT(-87.629229 41.895664),Point(-87.629229 41.895664)
777351,"Chicago, IL",0,,W Roscoe St,94d71911-e1e5-440b-a0d5-21b9b78ad8a2,US,JAM,JAM_HEAVY_TRAFFIC,1,5,268,1,2024-03-19 13:07:24 UTC,POINT(-87.702646 41.942757),Point(-87.702646 41.942757)
150893,"Chicago, IL",0,,I-90 E,f961d0a4-4d8d-4b41-9692-362af3789503,US,JAM,JAM_HEAVY_TRAFFIC,3,5,128,5,2024-06-14 19:37:36 UTC,POINT(-87.702461 41.935826),Point(-87.702461 41.935826)
282046,"Chicago, IL",0,,I-90 I-94 Express W,62a31163-3b89-4126-b4d9-fe019db4156b,US,JAM,JAM_HEAVY_TRAFFIC,3,5,359,2,2024-09-18 12:41:23 UTC,POINT(-87.630072 41.813899),Point(-87.630072 41.813899)
185403,"Chicago, IL",0,,I-90 E,8b5ec71d-e707-49d7-af89-24516d0e2cd9,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,179,3,2024-05-27 08:11:35 UTC,POINT(-87.630854 41.821434),Point(-87.630854 41.821434)
701035,"Chicago, IL",0,,DuSable Lake Shore Dr,05d31947-1a08-47e3-b588-5577d675671c,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,135,0,2024-10-02 14:32:29 UTC,POINT(-87.6347 41.937278),Point(-87.6347 41.937278)
632527,"Chicago, IL",1,,DuSable Lake Shore Dr,8bbfc961-fd27-4a57-bd04-880be1cafcbb,US,JAM,JAM_STAND_STILL_TRAFFIC,6,7,179,1,2024-05-09 22:16:53 UTC,POINT(-87.617445 41.879016),Point(-87.617445 41.879016)
145412,"Chicago, IL",0,,I-90 W,4c20cea3-315a-48b9-a604-77543404882e,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,307,3,2024-09-26 00:41:03 UTC,POINT(-87.684371 41.926066),Point(-87.684371 41.926066)
169537,"Chicago, IL",0,,I-90 W,a30ebd70-dbc5-4bb9-86c8-465b467a385d,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,324,1,2024-04-02 19:23:50 UTC,POINT(-87.661979 41.907685),Point(-87.661979 41.907685)
329044,"Chicago, IL",0,,DuSable Lake Shore Dr,33765b20-acb0-4944-83d6-e4635ad8c363,US,ACCIDENT,,6,8,179,2,2024-07-03 22:26:58 UTC,POINT(-87.617391 41.876677),Point(-87.617391 41.876677)
438363,"Chicago, IL",3,,I-55 S,94fec0a7-8cb0-463c-8725-afab38061b59,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,281,2,2024-07-23 14:03:07 UTC,POINT(-87.629704 41.847213),Point(-87.629704 41.847213)
40384,"Chicago, IL",5,,W Washington Blvd,19a6f9de-fcc7-4c4e-9e84-e9bc5e8d3ead,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2,10,269,1,2024-04-18 21:28:04 UTC,POINT(-87.705259 41.882804),Point(-87.705259 41.882804)
569791,"Chicago, IL",0,,I-90 E,3579a397-7df0-4cbb-a3e1-211590c4e49a,US,JAM,JAM_HEAVY_TRAFFIC,3,5,89,3,2024-04-22 13:28:46 UTC,POINT(-87.802294 41.982251),Point(-87.802294 41.982251)
705865,"Chicago, IL",0,,I-90 W,b031eb2a-4c75-4cc2-948e-663ff228f99f,US,HAZARD,HAZARD_ON_ROAD_OBJECT,3,6,307,3,2024-07-31 08:38:49 UTC,POINT(-87.686135 41.927066),Point(-87.686135 41.927066)
316346,"Chicago, IL",1,,I-94 E,d427414d-5307-4d08-9ad4-dae0a255e0c1,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,178,4,2024-06-22 23:52:23 UTC,POINT(-87.625295 41.746697),Point(-87.625295 41.746697)
705782,"Chicago, IL",0,,W Lake St,116c61de-9219-423b-ba96-0fe7d53d10ab,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2,6,270,0,2024-07-31 13:50:27 UTC,POINT(-87.630238 41.885293),Point(-87.630238 41.885293)
170274,"Chicago, IL",0,,W Peterson Ave,6408eecc-17ad-460a-adf4-2ddae6f7b9f8,US,JAM,,6,5,268,1,2024-06-12 23:40:19 UTC,POINT(-87.748116 41.989954),Point(-87.748116 41.989954)
572661,"Chicago, IL",1,,I-94 E • Edens Expwy,03f517a9-e6b6-4b92-854b-c7e8f3266c1f,US,JAM,JAM_HEAVY_TRAFFIC,3,7,194,3,2024-04-23 01:33:23 UTC,POINT(-87.746994 41.978213),Point(-87.746994 41.978213)
580337,"Chicago, IL",0,,E 47th St,bf3aa2a2-f1df-4da3-a343-e0b9b1d458b2,US,ROAD_CLOSED,,7,5,61,5,2024-07-05 13:20:16 UTC,POINT(-87.590229 41.810318),Point(-87.590229 41.810318)
57314,"Chicago, IL",0,,N Cicero Ave,a32b163c-3138-444e-8197-1b754dbc8949,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,347,3,2024-07-26 14:16:31 UTC,POINT(-87.747664 41.968842),Point(-87.747664 41.968842)
674844,"Chicago, IL",0,,S Cicero Ave,8c31b593-0320-478a-8124-50265013c5e3,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,5,178,2,2024-06-20 13:27:58 UTC,POINT(-87.743501 41.816858),Point(-87.743501 41.816858)
622598,"Chicago, IL",0,,W Oak St,66c0c473-b24f-4b3d-ba8b-be67ef022c48,US,JAM,JAM_HEAVY_TRAFFIC,1,6,89,1,2024-10-07 13:19:15 UTC,POINT(-87.632739 41.90054),Point(-87.632739 41.90054)
210147,"Chicago, IL",0,,I-90 E,e0cc28ee-b893-467a-98ee-b243eed47164,US,JAM,JAM_HEAVY_TRAFFIC,3,5,132,3,2024-07-01 17:33:49 UTC,POINT(-87.655052 41.893672),Point(-87.655052 41.893672)
80380,"Chicago, IL",0,,W Hollywood Ave,cc9a27f5-86c1-4b77-913e-e9e79b801513,US,JAM,JAM_HEAVY_TRAFFIC,6,5,69,3,2024-09-20 12:14:22 UTC,POINT(-87.662282 41.98518),Point(-87.662282 41.98518)
182998,"Chicago, IL",0,,S La Salle St,bffadde5-ba96-47a8-bf7d-3b5152704951,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,2,5,358,2,2024-05-25 03:39:52 UTC,POINT(-87.629808 41.830246),Point(-87.629808 41.830246)
379962,"Chicago, IL",0,,I-55 N,f8853397-3eef-41dd-996a-5145eead9b1b,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,66,4,2024-06-03 20:41:39 UTC,POINT(-87.706875 41.828392),Point(-87.706875 41.828392)
641013,"Chicago, IL",0,,E Huron St,00b11211-8300-4ba7-8c67-2c8e461dbae0,US,JAM,JAM_STAND_STILL_TRAFFIC,1,5,267,4,2024-03-06 23:22:15 UTC,POINT(-87.627948 41.894874),Point(-87.627948 41.894874)
361244,"Chicago, IL",0,,I-90 W,6ebf1823-cd10-4fac-a600-8e9ff840bcd5,US,JAM,JAM_HEAVY_TRAFFIC,3,5,308,3,2024-06-18 20:14:55 UTC,POINT(-87.741045 41.959847),Point(-87.741045 41.959847)
377534,"Chicago, IL",0,,N Ridge Ave,62b0fbfe-818f-4ced-ad93-057a7964bafa,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,5,129,5,2024-03-28 20:18:37 UTC,POINT(-87.669277 41.989279),Point(-87.669277 41.989279)
192318,"Chicago, IL",1,,to I-55 S / St. Louis,14d0cc48-7a9c-4400-88d4-8fafabe55b77,US,JAM,JAM_HEAVY_TRAFFIC,4,8,237,4,2024-05-30 22:48:42 UTC,POINT(-87.645183 41.846656),Point(-87.645183 41.846656)
650622,"Chicago, IL",4,,I-290 E,255748a4-8ab2-4a99-ad90-b2d2dd9fb03c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,89,5,2024-05-01 23:28:51 UTC,POINT(-87.675697 41.875395),Point(-87.675697 41.875395)
